"id";"contract_award_id";"contract_naics_description";"contract_award_description";"contract_parentagency";"contract_currentval";"contract_recipient";"contract_naics";"contract_sop";"contract_date";"contract_stateflag";"contract_agencylogo";"contract_recipient_address";"contract_recipient_district"
340;"FA252116C0004";"ALL OTHER SUPPORT SERVICES";"REQUEST FOR EQUITABLE ADJUSTMENT DUE TO WAGE INCREASE";"DEPARTMENT OF DEFENSE (DOD)";52686700.0;"CENTERRA GROUP, LLC";561990;"FL";"2016-08-01";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Florida.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"7121 FAIRWAY DR STE 301";18
341;"FA255015C1000";"ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS";"REIMBURSEMENT (#3 AND #4) TO THE CONTRACTOR FOR GOVERNMENT DELAYS RESULTING IN ADDITIONAL COSTS INCURRED BY THE CONTRACTOR.";"DEPARTMENT OF DEFENSE (DOD)";3821150.0;"MEDVOLT, LLC";238210;"CO";"2019-10-01";"https://upload.wikimedia.org/wikipedia/commons/4/46/Flag_of_Colorado.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"5045 LIST DRIVE #243";5
342;"FA255017C2012";"ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS";"THE PURCHASE OF TWO HP DESKTOPS, ALONG WITH ICONICS SYSTEM SOFTWARE FOR BOTH DESKTOPS.";"DEPARTMENT OF DEFENSE (DOD)";291348.0;"ELECTRIC POWER SYSTEMS INTERNATIONAL, INC.";238210;"MO";"2017-09-21";"https://upload.wikimedia.org/wikipedia/commons/5/5a/Flag_of_Missouri.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"21 MILLPARK CT";1
343;"FA255017C8000";"ENGINEERING SERVICES";"PROVIDES 4TH SPACE OPERATION MISSION SUPPORT SERVICES TO THE PROTECTED MILITARY SATELLITE COMMUNICATIONS (MILSATCOM) MISSIONS.";"DEPARTMENT OF DEFENSE (DOD)";14294600.0;"INFINITY SYSTEMS ENGINEERING, LLC";541330;"CO";"2016-11-18";"https://upload.wikimedia.org/wikipedia/commons/4/46/Flag_of_Colorado.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"13560 NORTHGATE ESTATES DRIVE";5
344;"FA252117C0005";"WATER AND SEWER LINE AND RELATED STRUCTURES CONSTRUCTION";"MOD P00020 (CHANGE 11)";"DEPARTMENT OF DEFENSE (DOD)";3264670.0;"HYDRA ENGINEERING & CONSTRUCTION, LLC";237110;"FL";"2017-05-11";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Florida.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"36 JASPER THOMAS RD";2
345;"FA252117C0005";"WATER AND SEWER LINE AND RELATED STRUCTURES CONSTRUCTION";"MOD P00021 (CHANGE 12-C108)";"DEPARTMENT OF DEFENSE (DOD)";3264670.0;"HYDRA ENGINEERING & CONSTRUCTION, LLC";237110;"FL";"2017-05-11";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Florida.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"36 JASPER THOMAS RD";2
346;"FA252117C0035";"COMMERCIAL PHOTOGRAPHY";"MULTIMEDIA - VISUAL INFORMATION SERVICES";"DEPARTMENT OF DEFENSE (DOD)";1905620.0;"KREATIVE MARKETING STRATEGIES, INC.";541922;"FL";"2017-09-28";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Florida.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"2821 SW 152ND CT";26
347;"FA248616C0002";"ENGINEERING SERVICES";"EGLIN OPERATIONS AND MAINTENANCE SERVICES";"DEPARTMENT OF DEFENSE (DOD)";108430000.0;"RELIANCE TEST & TECHNOLOGY, LLC";541330;"FL";"2016-04-01";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Florida.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"4050 S FERDON BLVD";1
348;"FA248616C0002";"ENGINEERING SERVICES";"EGLIN OPERATION AND MAINTENANCE SERVICES";"DEPARTMENT OF DEFENSE (DOD)";222300000.0;"RELIANCE TEST & TECHNOLOGY, LLC";541330;"FL";"2016-04-01";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Florida.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"4050 S FERDON BLVD";1
349;"FA248616C0002";"ENGINEERING SERVICES";"EGLIN OPERATION AND MAINTENANCE SERVICES COVID-19 3610";"DEPARTMENT OF DEFENSE (DOD)";468098000.0;"RELIANCE TEST & TECHNOLOGY, LLC";541330;"FL";"2016-04-01";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Florida.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"4050 S FERDON BLVD";1
350;"FA248616C0002";"ENGINEERING SERVICES";"EGLIN OPERATION AND MAINTENANCE SERVICES (E-OMS)";"DEPARTMENT OF DEFENSE (DOD)";222238000.0;"RELIANCE TEST & TECHNOLOGY, LLC";541330;"FL";"2016-04-01";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Florida.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"4050 S FERDON BLVD";1
351;"FA248616C0002";"ENGINEERING SERVICES";"EGLIN OPERATIONS AND MAINTENANCE SERVICES";"DEPARTMENT OF DEFENSE (DOD)";243082000.0;"RELIANCE TEST & TECHNOLOGY, LLC";541330;"FL";"2016-04-01";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Florida.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"4050 S FERDON BLVD";1
352;"FA248616C0002";"ENGINEERING SERVICES";"EGLIN - OPERATIONS&MAINTENANCE SERVICES (E-OMS)";"DEPARTMENT OF DEFENSE (DOD)";29866200.0;"RELIANCE TEST & TECHNOLOGY, LLC";541330;"FL";"2019-10-17";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Florida.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"4050 S FERDON BLVD";1
353;"FA248616C0002";"ENGINEERING SERVICES";"EGLIN OPERATION AND MAINTENANCE SERVICES INCREMENTAL FUNDING";"DEPARTMENT OF DEFENSE (DOD)";468098000.0;"RELIANCE TEST & TECHNOLOGY, LLC";541330;"FL";"2016-04-01";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Florida.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"4050 S FERDON BLVD";1
354;"FA248616C0002";"ENGINEERING SERVICES";"EGLIN OPERATIONS AND MAINTENANCE SERVICES";"DEPARTMENT OF DEFENSE (DOD)";243082000.0;"RELIANCE TEST & TECHNOLOGY, LLC";541330;"FL";"2016-04-01";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Florida.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"4050 S FERDON BLVD";1
355;"FA248616C0179";"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)";"TECHNICAL AND ACQUISITION MANAGEMENT SUPPORT (TAMS) BRIDGE";"DEPARTMENT OF DEFENSE (DOD)";2006670.0;"COLSA CORPORATION";541712;"AL";"2016-02-18";"https://upload.wikimedia.org/wikipedia/commons/5/5c/Flag_of_Alabama.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"6728 ODYSSEY DR";5
356;"FA248616C0180";"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)";"TECHNICAL AND ACQUISITION MANAGEMENT SUPPORT (TAMS)";"DEPARTMENT OF DEFENSE (DOD)";3184500.0;"OASIS SYSTEMS, LLC";541712;"MA";"2016-02-18";"https://upload.wikimedia.org/wikipedia/commons/f/f2/Flag_of_Massachusetts.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"24 HARTWELL AVE";5
357;"FA248617C0019";"OTHER SUPPORT ACTIVITIES FOR AIR TRANSPORTATION";"BACKSHOP MAINTENANCE";"DEPARTMENT OF DEFENSE (DOD)";63560900.0;"PAE AVIATION AND TECHNICAL SERVICES LLC";488190;"VA";"2017-03-09";"https://upload.wikimedia.org/wikipedia/commons/4/47/Flag_of_Virginia.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"1320 N COURTHOUSE RD STE 800";8
358;"FA002117C0001";"OTHER TECHNICAL AND TRADE SCHOOLS";"SPECIAL TACTICS AIR TRAFFIC CONTROL (STATC) TRAINING SUPPORT";"DEPARTMENT OF DEFENSE (DOD)";1641230.0;"TELUM PROTECTION CORP";611519;"NC";"2019-10-01";"https://upload.wikimedia.org/wikipedia/commons/b/bb/Flag_of_North_Carolina.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"760 NW BROAD ST";8
359;"FA002117C0003";"OTHER NONSCHEDULED AIR TRANSPORTATION";"AFSOC MILITARY FREEFALL";"DEPARTMENT OF DEFENSE (DOD)";2775880.0;"PARACLETE AVIATION, LLC";481219;"NC";"2017-05-15";"https://upload.wikimedia.org/wikipedia/commons/b/bb/Flag_of_North_Carolina.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"925 DOC BROWN RD";8
360;"F3365797C0030";"AIRCRAFT MANUFACTURING";"ACAT I, F-22, DE-OBLIGATION OF FUNDS ON CLINS 0002 AND 1002";"DEPARTMENT OF DEFENSE (DOD)";0.0;"LOCKHEED MARTIN CORPORATION";336411;"GA";"1998-06-30";"https://upload.wikimedia.org/wikipedia/commons/5/54/Flag_of_Georgia_%28U.S._state%29.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"86 SOUTH COBB DRIVE";0
361;"FA252109C8001";"TESTING LABORATORIES";"PARTICLE SAMPLE ANALYSIS";"DEPARTMENT OF DEFENSE (DOD)";20460700.0;"SCHAFER GOVERNMENT SERVICES, LLC";541380;"VA";"2008-10-01";"https://upload.wikimedia.org/wikipedia/commons/4/47/Flag_of_Virginia.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"3811 N FAIRFAX DR STE 400";8
362;"F2960197C0115";"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES";"199707!5700!0465!GS03 !DET 8, AFRL/PK                  !F2960197C0115  !A!*!*                  !19970410!20010501!043799618!782797583!001155225!N!21732!ITT SYSTEMS&SCIENCES CORPORA!4410 E FOUNTAIN BLV";"DEPARTMENT OF DEFENSE (DOD)";6775540.0;"HARRIS CORPORATION";541710;"VA";"1997-04-10";"https://upload.wikimedia.org/wikipedia/commons/4/47/Flag_of_Virginia.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"12975 WORLDGATE DR";11
363;"FA282315C0014";"OTHER ELECTRONIC AND PRECISION EQUIPMENT REPAIR AND MAINTENANCE";"DRAEGER SERVICE TOTALCARE BIOMEDICAL";"DEPARTMENT OF DEFENSE (DOD)";176646.0;"DRAEGER MEDICAL, INC.";811219;"PA";"2015-03-19";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Pennsylvania.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"3135 QUARRY RD";8
364;"FA282315C0017";"OTHER ELECTRONIC AND PRECISION EQUIPMENT REPAIR AND MAINTENANCE";"STERIS MAINTENANCE";"DEPARTMENT OF DEFENSE (DOD)";97166.6;"STERIS CORPORATION";811219;"OH";"2015-03-04";"https://upload.wikimedia.org/wikipedia/commons/4/4c/Flag_of_Ohio.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"5960 HEISLEY RD";14
365;"FA282316C4000";"JANITORIAL SERVICES";"BASE CUSTODIAL SERVICES, SECTION 889";"DEPARTMENT OF DEFENSE (DOD)";20533000.0;"GLOBAL CONNECTIONS TO EMPLOYMENT, INC.";561720;"FL";"2015-10-01";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Florida.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"1221 W LAKEVIEW AVE";1
366;"FA282316C4000";"JANITORIAL SERVICES";"COVID-19- BASE CUSTODIAL SERVICES";"DEPARTMENT OF DEFENSE (DOD)";39094400.0;"GLOBAL CONNECTIONS TO EMPLOYMENT, INC.";561720;"FL";"2015-10-01";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Florida.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"1221 W LAKEVIEW AVE";1
367;"FA282316C4001";"SOLID WASTE COLLECTION";"BASE REFUSE";"DEPARTMENT OF DEFENSE (DOD)";5040470.0;"ONOPA SERVICES LLC";562111;"FL";"2019-10-01";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Florida.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"541 N PALMETTO AVE SUITE 104";7
368;"FA282316C6013";"TELEPHONE ANSWERING SERVICES";"CENTRALIZED APPOINTMENT CALL CENTER";"DEPARTMENT OF DEFENSE (DOD)";3674720.0;"GENERAL INFOMATICS-A SERVICE DISABLED OWNED VETERA";561421;"VA";"2016-04-01";"https://upload.wikimedia.org/wikipedia/commons/4/47/Flag_of_Virginia.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"1749 OLD MEADOW RD. STE 130";8
369;"FA282317C4001";"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS";"UPGRADE DELUGE SUPPRESSION HANGAR 110/130";"DEPARTMENT OF DEFENSE (DOD)";4618570.0;"TOM HAMMONDS ENTERPRISES, LLC";238220;"FL";"2019-10-23";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Florida.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"4472 NEW MARKET RD";1
370;"FA282317C4023";"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS";"REPLACE FIRE SUPPRESSION SYSTEM B.1321";"DEPARTMENT OF DEFENSE (DOD)";1154130.0;"SOUTHERN AIRE CONTRACTING, INC.";238220;"FL";"2017-09-27";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Florida.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"1225 W BEAVER ST STE 124";4
371;"FA282317C6006";"OFFICES OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS)";"ORTHO SPINE NEUROSURGEON";"DEPARTMENT OF DEFENSE (DOD)";1946620.0;"PRECISE INFORMATION SYSTEMS & PROFESSIONAL SERVICE";621111;"IL";"2016-10-01";"https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_Illinois.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"2245 S MICHIGAN AVE STE 200";7
372;"FA252117C0005";"WATER AND SEWER LINE AND RELATED STRUCTURES CONSTRUCTION";"MOD P00019 (CHANGE 10 (SHEET C120))";"DEPARTMENT OF DEFENSE (DOD)";3264670.0;"HYDRA ENGINEERING & CONSTRUCTION, LLC";237110;"FL";"2017-05-11";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Florida.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"36 JASPER THOMAS RD";2
373;"FA252117C0027";"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES";"P00008 IS A DE-OB MODIFICATION IN THE AMOUNT OF $1,00.00 FOR CLIN1005 (FY19)";"DEPARTMENT OF DEFENSE (DOD)";82640.0;"CORRTECH, INC.";541990;"MA";"2019-10-24";"https://upload.wikimedia.org/wikipedia/commons/f/f2/Flag_of_Massachusetts.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"25 S ST STE E";4
374;"FA281617C0001";"FACILITIES SUPPORT SERVICES";"FUNDING ONLY - CLIN 3005 AND 3037";"DEPARTMENT OF DEFENSE (DOD)";80523700.0;"PRIDE INDUSTRIES";561210;"CA";"2016-12-29";"https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_California.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"10030 FOOTHILLS BLVD";4
375;"FA281617C0001";"FACILITIES SUPPORT SERVICES";"CLIN 3005";"DEPARTMENT OF DEFENSE (DOD)";80523700.0;"PRIDE INDUSTRIES";561210;"CA";"2016-12-29";"https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_California.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"10030 FOOTHILLS BLVD";4
376;"FA281617C0001";"FACILITIES SUPPORT SERVICES";"INCREMENTAL FUNDING FOR CLIN 3037";"DEPARTMENT OF DEFENSE (DOD)";80498700.0;"PRIDE INDUSTRIES";561210;"CA";"2016-12-29";"https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_California.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"10030 FOOTHILLS BLVD";4
377;"FA282315C0004";"ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING";"EQUIPMENT SERVICES/CONSUMABLES";"DEPARTMENT OF DEFENSE (DOD)";375888.0;"DIAGNOSTICA STAGO INC.";334516;"NJ";"2014-11-01";"https://upload.wikimedia.org/wikipedia/commons/9/92/Flag_of_New_Jersey.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"5 CENTURY DR STE 1";11
378;"FA282315C0027";"TEMPORARY HELP SERVICES";"GASTRO RN";"DEPARTMENT OF DEFENSE (DOD)";1042550.0;"JYG INNOVATIONS LLC";561320;"OH";"2015-09-01";"https://upload.wikimedia.org/wikipedia/commons/4/4c/Flag_of_Ohio.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"6450 POE AVENUE SUITE 103";10
379;"FA282315C4025";"LOGGING";"SECTION 889 - ROLLER DRUM CHOPPING SERVICES";"DEPARTMENT OF DEFENSE (DOD)";1676900.0;"JH CROWDER CONSTRUCTION INC";113310;"FL";"2015-09-10";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Florida.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"1194 8 MILE RD";1
380;"FA251715C6001";"OTHER SUPPORT ACTIVITIES FOR AIR TRANSPORTATION";"REA FOR OPTION YEAR FOUR FOR TRANSIENT ALERT SERVICES";"DEPARTMENT OF DEFENSE (DOD)";2718180.0;"PROLOG, INC.";488190;"VA";"2015-06-16";"https://upload.wikimedia.org/wikipedia/commons/4/47/Flag_of_Virginia.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"1253 JENSEN DR STE 100";2
381;"FA251715C6001";"OTHER SUPPORT ACTIVITIES FOR AIR TRANSPORTATION";"6 MONTH EXTENSION";"DEPARTMENT OF DEFENSE (DOD)";2687600.0;"PROLOG, INC.";488190;"VA";"2015-06-16";"https://upload.wikimedia.org/wikipedia/commons/4/47/Flag_of_Virginia.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"1253 JENSEN DR STE 100";2
382;"FA252115C0062";"SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTUR";"EXTEND THE PERFORMANCE OF PERFORMANCE ON PROJECTS 1502 AND 1503  TO 30 DECEMBER 2019 FOR THE FINAL COMPLETION OF THE MEMBRANE DEHYDRATOR FOR PMRF.";"DEPARTMENT OF DEFENSE (DOD)";290292000.0;"BAE SYSTEMS TECHNOLOGY SOLUTIONS & SERVICES INC.";334511;"MD";"2014-10-01";"https://upload.wikimedia.org/wikipedia/commons/a/a0/Flag_of_Maryland.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"520 GAITHER ROAD";8
383;"FA252115C0063";"FACILITIES SUPPORT SERVICES";"THE PURPOSE OF THIS MODIFICATION IS TO UPDATE THE LOA FROM P00159";"DEPARTMENT OF DEFENSE (DOD)";153670000.0;"WOLF CREEK FEDERAL SERVICES, INC.";561210;"AK";"2015-06-30";"https://upload.wikimedia.org/wikipedia/commons/e/e6/Flag_of_Alaska.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"3800 CENTERPOINT DR STE 1200";0
384;"FA252115C0063";"FACILITIES SUPPORT SERVICES";"DEOBLIGATION OF EXCESS FUNDS IN THE AMOUNT OF $1,700.30 ON SUBCLINS 101101 AND 202201";"DEPARTMENT OF DEFENSE (DOD)";158442000.0;"WOLF CREEK FEDERAL SERVICES, INC.";561210;"AK";"2015-06-30";"https://upload.wikimedia.org/wikipedia/commons/e/e6/Flag_of_Alaska.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"3800 CENTERPOINT DR STE 1200";0
385;"FA252115C0063";"FACILITIES SUPPORT SERVICES";"THE PURPOSE OF THIS MODIFICATION IS TO PURCHASE AN INCINERATOR FOR ASCENSION ISLAND AND TO EXTEND THE PERIOD OF PERFORMANCE ON GLOBAL POSITIONING AND RUNWAY PRE-WORK PER REQUEST OF THE CONTRACTOR AT N";"DEPARTMENT OF DEFENSE (DOD)";180248000.0;"WOLF CREEK FEDERAL SERVICES, INC.";561210;"AK";"2015-06-30";"https://upload.wikimedia.org/wikipedia/commons/e/e6/Flag_of_Alaska.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"3800 CENTERPOINT DR STE 1200";0
386;"FA252115C0063";"FACILITIES SUPPORT SERVICES";"THE PURPOSE OF THIS MODIFICATION IS FUND NASA SHADOZ.";"DEPARTMENT OF DEFENSE (DOD)";179327000.0;"WOLF CREEK FEDERAL SERVICES, INC.";561210;"AK";"2015-06-30";"https://upload.wikimedia.org/wikipedia/commons/e/e6/Flag_of_Alaska.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"3800 CENTERPOINT DR STE 1200";0
387;"FA252115C0098";"FACILITIES SUPPORT SERVICES";"DEOMI MULTIMEDIA SUPPORT SERVICES.";"DEPARTMENT OF DEFENSE (DOD)";5585190.0;"IKUN LLC";561210;"VA";"2015-09-25";"https://upload.wikimedia.org/wikipedia/commons/4/47/Flag_of_Virginia.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"13873 PARK CENTER RD STE 400N";10
388;"FA252116C0001";"OFFICE ADMINISTRATIVE SERVICES";"FUND 4 YR OPTION";"DEPARTMENT OF DEFENSE (DOD)";1531390.0;"8-KOI - LOYAL SOURCE, LLC";561110;"FL";"2019-10-01";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Florida.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"1705 AIRPORT BLVD";8
389;"FA254316C0001";"JANITORIAL SERVICES";"CUSTODIAL ADMINISTRATIVE CHANGE CORRECT CLIN FUNDING STRUCTURE. NO COST MOD";"DEPARTMENT OF DEFENSE (DOD)";9282770.0;"NORTH METRO COMMUNITY SERVICES, INC.";561720;"CO";"2015-10-01";"https://upload.wikimedia.org/wikipedia/commons/4/46/Flag_of_Colorado.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"1001 W 124TH AVE";7
390;"FA254316C0005";"PROFESSIONAL EMPLOYER ORGANIZATIONS (FORMERLY EMPLOYEE LEASING SERVICES)";"EXERCISE AN OPTION.";"DEPARTMENT OF DEFENSE (DOD)";502248.0;"ADC MANAGEMENT SERVICES, INC.";561330;"CO";"2016-04-29";"https://upload.wikimedia.org/wikipedia/commons/4/46/Flag_of_Colorado.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"355 S TELLER ST STE 200";7
391;"FA254317C0002";"COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT (EXCEPT AUTOMOTIVE AND ELECTRONIC) REPAIR AND MAIN";"EXECUTION OF 52.217-8";"DEPARTMENT OF DEFENSE (DOD)";641705.0;"ELEVATOR TECHNICIANS, LLC";811310;"IL";"2017-02-01";"https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_Illinois.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"130 PRAIRIE LAKE RD STE D";8
392;"FA254317C0002";"COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT (EXCEPT AUTOMOTIVE AND ELECTRONIC) REPAIR AND MAIN";"ELEVATOR MAINTENANCE AND REPAIR";"DEPARTMENT OF DEFENSE (DOD)";641705.0;"ELEVATOR TECHNICIANS, LLC";811310;"IL";"2017-02-01";"https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_Illinois.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"130 PRAIRIE LAKE RD STE D";8
393;"F3361503C1443";"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES";"200309!000171!5700!GR03  !AFRL/SNKR ATR/RF SENSORS BRANCH !F3361503C1443  !A!N! !N!                   !20030606!20050930!094841665!094841665!094841665!N!ALPHATECH, INC                !6 NEW ENGLAND EX";"DEPARTMENT OF DEFENSE (DOD)";0.0;"BAE SYSTEMS NATIONAL SECURITY SOLUTIONS INC";541710;"MA";"2003-06-06";"https://upload.wikimedia.org/wikipedia/commons/f/f2/Flag_of_Massachusetts.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"6 NEW ENGLAND EXECUTIVE PARK";6
394;"FA251717C8000";"ALL OTHER TELECOMMUNICATIONS";"PERIMETER ACQUISITION RADAR ATTACK CHARACTERIZATION SYSTEM (PARCS) ADMINISTRATIVE CORRECTIONS.";"DEPARTMENT OF DEFENSE (DOD)";31783900.0;"SUMMIT TECHNICAL SOLUTIONS LLC";517919;"CO";"2017-07-28";"https://upload.wikimedia.org/wikipedia/commons/4/46/Flag_of_Colorado.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"565 SPACE CENTER DR STE 230";5
395;"FA286014C0018";"FACILITIES SUPPORT SERVICES";"DE-OB";"DEPARTMENT OF DEFENSE (DOD)";1067440.0;"SPECTRUM MANAGEMENT, LLC.";561210;"DC";"2014-05-01";"https://upload.wikimedia.org/wikipedia/commons/d/d4/Flag_of_the_District_of_Columbia.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"1225 PENSYLVANIA AVENUE SE";98
396;"FA286016C0002";"SOLID WASTE COLLECTION";"EXERCISING 2 MONTHS OF THE 52.217-8 EXTENSION.";"DEPARTMENT OF DEFENSE (DOD)";6916080.0;"JENN-KANS, INC.";562111;"MD";"2015-10-02";"https://upload.wikimedia.org/wikipedia/commons/a/a0/Flag_of_Maryland.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"1400 MERCANTILE LANE-SUITE 246";4
397;"FA286016C0013";"SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS)";"FLECS SYSTEM REPAIR";"DEPARTMENT OF DEFENSE (DOD)";3281950.0;"CONCENTRIC SECURITY, LLC";561621;"MD";"2016-04-28";"https://upload.wikimedia.org/wikipedia/commons/a/a0/Flag_of_Maryland.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"7560 MAIN ST";8
