RFI,376958602,Cohen,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNP,1126746330,Cohen,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPM,11368459415,M International,Ohio,M%20International--N00004614,N00004614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RQI,1820633520,Cohen,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RTX,1.19E+11,Raytheon Technologies,Massachusetts,Raytheon%20Technologies--N00000153,N00000153,Raytheon%20Technologies--N00009724,N00009724,Raytheon%20Technologies--N00009759,N00009759,Raytheon%20Technologies--N00013323,N00013323,Raytheon%20Technologies--N00013817,N00013817,Raytheon%20Technologies--N00024759,N00024759,Raytheon%20Technologies--N00024809,N00024809,Raytheon%20Technologies--N00024842,N00024842,Raytheon%20Technologies--N00025175,N00025175,Raytheon%20Technologies--N00025337,N00025337,Raytheon%20Technologies--N00025726,N00025726,Raytheon%20Technologies--N00026631,N00026631,Raytheon%20Technologies--N00027239,N00027239,Raytheon%20Technologies--N00027509,N00027509,Raytheon%20Technologies--N00028133,N00028133,Raytheon%20Technologies--N00029662,N00029662,Raytheon%20Technologies--N00030829,N00030829,Raytheon%20Technologies--N00030856,N00030856,Raytheon%20Technologies--N00031226,N00031226,Raytheon%20Technologies--N00031857,N00031857,Raytheon%20Technologies--N00031958,N00031958,Raytheon%20Technologies--N00032457,N00032457,Raytheon%20Technologies--N00033474,N00033474,Raytheon%20Technologies--N00033591,N00033591,Raytheon%20Technologies--N00033720,N00033720,Raytheon%20Technologies--N00033839,N00033839,Raytheon%20Technologies--N00033982,N00033982,Raytheon%20Technologies--N00033997,N00033997,Raytheon%20Technologies--N00035278,N00035278,Raytheon%20Technologies--N00035282,N00035282,Raytheon%20Technologies--N00035380,N00035380,Raytheon%20Technologies--N00035483,N00035483,Raytheon%20Technologies--N00035523,N00035523,Raytheon%20Technologies--N00036097,N00036097,Raytheon%20Technologies--N00036154,N00036154,Raytheon%20Technologies--N00036999,N00036999,Raytheon%20Technologies--N00037015,N00037015,Raytheon%20Technologies--N00037031,N00037031,Raytheon%20Technologies--N00037185,N00037185,Raytheon%20Technologies--N00039777,N00039777,Raytheon%20Technologies--N00041702,N00041702,Raytheon%20Technologies--N00042403,N00042403,Raytheon%20Technologies--N00042458,N00042458,Raytheon%20Technologies--N00044298,N00044298,,,,,,,,,,,,,,,,,,,,
SAFM,3567727049,Sanderson Farms,Mississippi,Sanderson%20Farms--N00031958,N00031958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBNY,13576429032,Signature Bank,New York,Signature%20Bank--N00026627,N00026627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBNYP,0,Signature Bank,New York,Signature%20Bank--N00026627,N00026627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBS,4729888293,Paul,Sao Paulo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCCO,56442079370,Southern Co,Arizona,Southern%20Co--N00003028,N00003028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHW,1.23E+11,Charles Schwab Corp,California,Charles%20Schwab%20Corp--N00001758,N00001758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHW^C,0,Charles Schwab Corp,None,Charles%20Schwab%20Corp--N00001758,N00001758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHW^D,0,Charles Schwab Corp,None,Charles%20Schwab%20Corp--N00001758,N00001758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEM,4788122450,Select Medical Holdings,None,Select%20Medical%20Holdings--N00000751,N00000751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SFNC,3435008356,Simmons First National Corp,Arkansas,Simmons%20First%20National%20Corp--N00035792,N00035792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGEN,26585882451,Seagen Inc,None,Seagen%20Inc--N00041606,N00041606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SJM,13409380710,Smucker Co,Ohio,Smucker%20Co--N00038781,N00038781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMG,12953197479,Scotts Miracle-Gro,Ohio,Scotts%20Miracle-Gro--N00003535,N00003535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SNDR,4390406835,Schneider National,Wisconsin,Schneider%20National--N00004572,N00004572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SNE,1.30E+11,Sony Corp,Tokyo To,Sony%20Corp--N00027503,N00027503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO,64532434985,Southern Co,Georgia,Southern%20Co--N00003028,N00003028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOJB,0,Southern Co,Georgia,Southern%20Co--N00003028,N00003028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOJC,0,Southern Co,Georgia,Southern%20Co--N00003028,N00003028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOJD,0,Southern Co,GA,Southern%20Co--N00003028,N00003028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOJE,0,Southern Co,GA,Southern%20Co--N00003028,N00003028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOLN,0,Southern Co,Georgia,Southern%20Co--N00003028,N00003028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPG,38451090743,Simon Property Group,Indiana,Simon%20Property%20Group--N00025280,N00025280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPG^J,0,Simon Property Group,None,Simon%20Property%20Group--N00025280,N00025280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPR,5303689809,Spirit Aerosystems,None,Spirit%20Aerosystems--N00005282,N00005282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STT,29476178853,State Street Corp,Massachusetts,State%20Street%20Corp--N00000153,N00000153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STT^D,0,State Street Corp,None,State%20Street%20Corp--N00000153,N00000153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STT^G,0,State Street Corp,None,State%20Street%20Corp--N00000153,N00000153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STZ,45010093247,Constellation Brands,New York,Constellation%20Brands--N00004884,N00004884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STZ/B,0,Constellation Brands,None,Constellation%20Brands--N00004884,N00004884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SY,1294050012,Young,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYX,1426161069,Systemax Inc,None,Systemax%20Inc--N00038742,N00038742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T,2.14E+11,AT&T Inc,Texas,AT&T%20Inc--N00002577,N00002577,AT&T%20Inc--N00026341,N00026341,AT&T%20Inc--N00027035,N00027035,AT&T%20Inc--N00027523,N00027523,AT&T%20Inc--N00027566,N00027566,AT&T%20Inc--N00027605,N00027605,AT&T%20Inc--N00027848,N00027848,AT&T%20Inc--N00028073,N00028073,AT&T%20Inc--N00029574,N00029574,AT&T%20Inc--N00029675,N00029675,AT&T%20Inc--N00030071,N00030071,AT&T%20Inc--N00030184,N00030184,AT&T%20Inc--N00030196,N00030196,AT&T%20Inc--N00030581,N00030581,AT&T%20Inc--N00030600,N00030600,AT&T%20Inc--N00030650,N00030650,AT&T%20Inc--N00030676,N00030676,AT&T%20Inc--N00030752,N00030752,AT&T%20Inc--N00030768,N00030768,AT&T%20Inc--N00031177,N00031177,AT&T%20Inc--N00031545,N00031545,AT&T%20Inc--N00031877,N00031877,AT&T%20Inc--N00033220,N00033220,AT&T%20Inc--N00033373,N00033373,AT&T%20Inc--N00033410,N00033410,AT&T%20Inc--N00033495,N00033495,AT&T%20Inc--N00033508,N00033508,AT&T%20Inc--N00033997,N00033997,AT&T%20Inc--N00034120,N00034120,AT&T%20Inc--N00034224,N00034224,AT&T%20Inc--N00034254,N00034254,AT&T%20Inc--N00034349,N00034349,AT&T%20Inc--N00034639,N00034639,AT&T%20Inc--N00035307,N00035307,AT&T%20Inc--N00035346,N00035346,AT&T%20Inc--N00035451,N00035451,AT&T%20Inc--N00036107,N00036107,AT&T%20Inc--N00038429,N00038429,AT&T%20Inc--N00038809,N00038809,AT&T%20Inc--N00039293,N00039293,AT&T%20Inc--N00039533,N00039533,AT&T%20Inc--N00039953,N00039953,AT&T%20Inc--N00040007,N00040007,AT&T%20Inc--N00040559,N00040559,AT&T%20Inc--N00040597,N00040597,AT&T%20Inc--N00040644,N00040644,AT&T%20Inc--N00041162,N00041162,AT&T%20Inc--N00041954,N00041954,AT&T%20Inc--N00042808,N00042808,AT&T%20Inc--N00042813,N00042813,,,,,,,,
T^A,0,AT&T Inc,None,AT&T%20Inc--N00002577,N00002577,AT&T%20Inc--N00026341,N00026341,AT&T%20Inc--N00027035,N00027035,AT&T%20Inc--N00027523,N00027523,AT&T%20Inc--N00027566,N00027566,AT&T%20Inc--N00027605,N00027605,AT&T%20Inc--N00027848,N00027848,AT&T%20Inc--N00028073,N00028073,AT&T%20Inc--N00029574,N00029574,AT&T%20Inc--N00029675,N00029675,AT&T%20Inc--N00030071,N00030071,AT&T%20Inc--N00030184,N00030184,AT&T%20Inc--N00030196,N00030196,AT&T%20Inc--N00030581,N00030581,AT&T%20Inc--N00030600,N00030600,AT&T%20Inc--N00030650,N00030650,AT&T%20Inc--N00030676,N00030676,AT&T%20Inc--N00030752,N00030752,AT&T%20Inc--N00030768,N00030768,AT&T%20Inc--N00031177,N00031177,AT&T%20Inc--N00031545,N00031545,AT&T%20Inc--N00031877,N00031877,AT&T%20Inc--N00033220,N00033220,AT&T%20Inc--N00033373,N00033373,AT&T%20Inc--N00033410,N00033410,AT&T%20Inc--N00033495,N00033495,AT&T%20Inc--N00033508,N00033508,AT&T%20Inc--N00033997,N00033997,AT&T%20Inc--N00034120,N00034120,AT&T%20Inc--N00034224,N00034224,AT&T%20Inc--N00034254,N00034254,AT&T%20Inc--N00034349,N00034349,AT&T%20Inc--N00034639,N00034639,AT&T%20Inc--N00035307,N00035307,AT&T%20Inc--N00035346,N00035346,AT&T%20Inc--N00035451,N00035451,AT&T%20Inc--N00036107,N00036107,AT&T%20Inc--N00038429,N00038429,AT&T%20Inc--N00038809,N00038809,AT&T%20Inc--N00039293,N00039293,AT&T%20Inc--N00039533,N00039533,AT&T%20Inc--N00039953,N00039953,AT&T%20Inc--N00040007,N00040007,AT&T%20Inc--N00040559,N00040559,AT&T%20Inc--N00040597,N00040597,AT&T%20Inc--N00040644,N00040644,AT&T%20Inc--N00041162,N00041162,AT&T%20Inc--N00041954,N00041954,AT&T%20Inc--N00042808,N00042808,AT&T%20Inc--N00042813,N00042813,,,,,,,,
T^C,0,AT&T Inc,None,AT&T%20Inc--N00002577,N00002577,AT&T%20Inc--N00026341,N00026341,AT&T%20Inc--N00027035,N00027035,AT&T%20Inc--N00027523,N00027523,AT&T%20Inc--N00027566,N00027566,AT&T%20Inc--N00027605,N00027605,AT&T%20Inc--N00027848,N00027848,AT&T%20Inc--N00028073,N00028073,AT&T%20Inc--N00029574,N00029574,AT&T%20Inc--N00029675,N00029675,AT&T%20Inc--N00030071,N00030071,AT&T%20Inc--N00030184,N00030184,AT&T%20Inc--N00030196,N00030196,AT&T%20Inc--N00030581,N00030581,AT&T%20Inc--N00030600,N00030600,AT&T%20Inc--N00030650,N00030650,AT&T%20Inc--N00030676,N00030676,AT&T%20Inc--N00030752,N00030752,AT&T%20Inc--N00030768,N00030768,AT&T%20Inc--N00031177,N00031177,AT&T%20Inc--N00031545,N00031545,AT&T%20Inc--N00031877,N00031877,AT&T%20Inc--N00033220,N00033220,AT&T%20Inc--N00033373,N00033373,AT&T%20Inc--N00033410,N00033410,AT&T%20Inc--N00033495,N00033495,AT&T%20Inc--N00033508,N00033508,AT&T%20Inc--N00033997,N00033997,AT&T%20Inc--N00034120,N00034120,AT&T%20Inc--N00034224,N00034224,AT&T%20Inc--N00034254,N00034254,AT&T%20Inc--N00034349,N00034349,AT&T%20Inc--N00034639,N00034639,AT&T%20Inc--N00035307,N00035307,AT&T%20Inc--N00035346,N00035346,AT&T%20Inc--N00035451,N00035451,AT&T%20Inc--N00036107,N00036107,AT&T%20Inc--N00038429,N00038429,AT&T%20Inc--N00038809,N00038809,AT&T%20Inc--N00039293,N00039293,AT&T%20Inc--N00039533,N00039533,AT&T%20Inc--N00039953,N00039953,AT&T%20Inc--N00040007,N00040007,AT&T%20Inc--N00040559,N00040559,AT&T%20Inc--N00040597,N00040597,AT&T%20Inc--N00040644,N00040644,AT&T%20Inc--N00041162,N00041162,AT&T%20Inc--N00041954,N00041954,AT&T%20Inc--N00042808,N00042808,AT&T%20Inc--N00042813,N00042813,,,,,,,,
TAK,61037739798,Takeda Pharmaceutical Co,Tokyo To,Takeda%20Pharmaceutical%20Co--N00035278,N00035278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TBB,0,AT&T Inc,Texas,AT&T%20Inc--N00002577,N00002577,AT&T%20Inc--N00026341,N00026341,AT&T%20Inc--N00027035,N00027035,AT&T%20Inc--N00027523,N00027523,AT&T%20Inc--N00027566,N00027566,AT&T%20Inc--N00027605,N00027605,AT&T%20Inc--N00027848,N00027848,AT&T%20Inc--N00028073,N00028073,AT&T%20Inc--N00029574,N00029574,AT&T%20Inc--N00029675,N00029675,AT&T%20Inc--N00030071,N00030071,AT&T%20Inc--N00030184,N00030184,AT&T%20Inc--N00030196,N00030196,AT&T%20Inc--N00030581,N00030581,AT&T%20Inc--N00030600,N00030600,AT&T%20Inc--N00030650,N00030650,AT&T%20Inc--N00030676,N00030676,AT&T%20Inc--N00030752,N00030752,AT&T%20Inc--N00030768,N00030768,AT&T%20Inc--N00031177,N00031177,AT&T%20Inc--N00031545,N00031545,AT&T%20Inc--N00031877,N00031877,AT&T%20Inc--N00033220,N00033220,AT&T%20Inc--N00033373,N00033373,AT&T%20Inc--N00033410,N00033410,AT&T%20Inc--N00033495,N00033495,AT&T%20Inc--N00033508,N00033508,AT&T%20Inc--N00033997,N00033997,AT&T%20Inc--N00034120,N00034120,AT&T%20Inc--N00034224,N00034224,AT&T%20Inc--N00034254,N00034254,AT&T%20Inc--N00034349,N00034349,AT&T%20Inc--N00034639,N00034639,AT&T%20Inc--N00035307,N00035307,AT&T%20Inc--N00035346,N00035346,AT&T%20Inc--N00035451,N00035451,AT&T%20Inc--N00036107,N00036107,AT&T%20Inc--N00038429,N00038429,AT&T%20Inc--N00038809,N00038809,AT&T%20Inc--N00039293,N00039293,AT&T%20Inc--N00039533,N00039533,AT&T%20Inc--N00039953,N00039953,AT&T%20Inc--N00040007,N00040007,AT&T%20Inc--N00040559,N00040559,AT&T%20Inc--N00040597,N00040597,AT&T%20Inc--N00040644,N00040644,AT&T%20Inc--N00041162,N00041162,AT&T%20Inc--N00041954,N00041954,AT&T%20Inc--N00042808,N00042808,AT&T%20Inc--N00042813,N00042813,,,,,,,,
TBC,0,AT&T Inc,Texas,AT&T%20Inc--N00002577,N00002577,AT&T%20Inc--N00026341,N00026341,AT&T%20Inc--N00027035,N00027035,AT&T%20Inc--N00027523,N00027523,AT&T%20Inc--N00027566,N00027566,AT&T%20Inc--N00027605,N00027605,AT&T%20Inc--N00027848,N00027848,AT&T%20Inc--N00028073,N00028073,AT&T%20Inc--N00029574,N00029574,AT&T%20Inc--N00029675,N00029675,AT&T%20Inc--N00030071,N00030071,AT&T%20Inc--N00030184,N00030184,AT&T%20Inc--N00030196,N00030196,AT&T%20Inc--N00030581,N00030581,AT&T%20Inc--N00030600,N00030600,AT&T%20Inc--N00030650,N00030650,AT&T%20Inc--N00030676,N00030676,AT&T%20Inc--N00030752,N00030752,AT&T%20Inc--N00030768,N00030768,AT&T%20Inc--N00031177,N00031177,AT&T%20Inc--N00031545,N00031545,AT&T%20Inc--N00031877,N00031877,AT&T%20Inc--N00033220,N00033220,AT&T%20Inc--N00033373,N00033373,AT&T%20Inc--N00033410,N00033410,AT&T%20Inc--N00033495,N00033495,AT&T%20Inc--N00033508,N00033508,AT&T%20Inc--N00033997,N00033997,AT&T%20Inc--N00034120,N00034120,AT&T%20Inc--N00034224,N00034224,AT&T%20Inc--N00034254,N00034254,AT&T%20Inc--N00034349,N00034349,AT&T%20Inc--N00034639,N00034639,AT&T%20Inc--N00035307,N00035307,AT&T%20Inc--N00035346,N00035346,AT&T%20Inc--N00035451,N00035451,AT&T%20Inc--N00036107,N00036107,AT&T%20Inc--N00038429,N00038429,AT&T%20Inc--N00038809,N00038809,AT&T%20Inc--N00039293,N00039293,AT&T%20Inc--N00039533,N00039533,AT&T%20Inc--N00039953,N00039953,AT&T%20Inc--N00040007,N00040007,AT&T%20Inc--N00040559,N00040559,AT&T%20Inc--N00040597,N00040597,AT&T%20Inc--N00040644,N00040644,AT&T%20Inc--N00041162,N00041162,AT&T%20Inc--N00041954,N00041954,AT&T%20Inc--N00042808,N00042808,AT&T%20Inc--N00042813,N00042813,,,,,,,,
TDG,33078045163,Transdigm Group,None,Transdigm%20Group--N00035007,N00035007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TELL,987728855,Tellurian Inc,Texas,Tellurian%20Inc--N00026823,N00026823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFC,78474313266,Truist Financial,North Carolina,Truist%20Financial--N00001489,N00001489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFC^H,0,Truist Financial,None,Truist%20Financial--N00001489,N00001489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFC^I,0,Truist Financial,None,Truist%20Financial--N00001489,N00001489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFC^O,0,Truist Financial,None,Truist%20Financial--N00001489,N00001489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFC^R,0,Truist Financial,None,Truist%20Financial--N00001489,N00001489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TGT,89067808233,Target Corp,Minnesota,Target%20Corp--N00004572,N00004572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TKR,6332824429,Timken Co,Ohio,Timken%20Co--N00041690,N00041690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TM,2.13E+11,Toyota Motor Corp,Aichi Ken,Toyota%20Motor%20Corp--N00034547,N00034547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRV,39353005811,Travelers Companies,Minnesota,Travelers%20Companies--N00000575,N00000575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TXT,12255095750,Textron Inc,Rhode Island,Textron%20Inc--N00003813,N00003813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UAL,19089149747,United Airlines Holdings,Illinois,United%20Airlines%20Holdings--N00004981,N00004981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UEIC,845912263,Electronics Inc,Arizona,Electronics%20Inc--N00031226,N00031226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNP,1.41E+11,Union Pacific Corp,Nebraska,Union%20Pacific%20Corp--N00013323,N00013323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPS,1.39E+11,United Parcel Service,Georgia,United%20Parcel%20Service--N00003389,N00003389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTF,2434203128,Cohen,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UUUU,960814521,Energy Fuels,Colorado,Energy%20Fuels--N00006236,N00006236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
