contrib_id,org_name,candidate_cand_crp_id
Blue%20Cross/Blue%20Shield--N00042706,Blue Cross/Blue Shield,N00042706
Blue%20Cross/Blue%20Shield--N00042715,Blue Cross/Blue Shield,N00042715
Blue%20Cross/Blue%20Shield--N00042808,Blue Cross/Blue Shield,N00042808
Blue%20Cross/Blue%20Shield--N00042811,Blue Cross/Blue Shield,N00042811
Blue%20Cross/Blue%20Shield--N00042894,Blue Cross/Blue Shield,N00042894
Blue%20Cross/Blue%20Shield--N00043242,Blue Cross/Blue Shield,N00043242
Blue%20Diamond%20Growers--N00026041,Blue Diamond Growers,N00026041
Blue%20Dog%20PAC--N00003132,Blue Dog PAC,N00003132
Blue%20Dog%20PAC--N00025882,Blue Dog PAC,N00025882
Blue%20Haven%20Initiative--N00041808,Blue Haven Initiative,N00041808
Blue%20Origin--N00007833,Blue Origin,N00007833
Blue%20Origin--N00029835,Blue Origin,N00029835
Blue%20Owl%20LLC--N00033281,Blue Owl LLC,N00033281
Bluegrass%20Cmte--N00003473,Bluegrass Cmte,N00003473
Bluegrass%20Cmte--N00038260,Bluegrass Cmte,N00038260
Bluestem%20Asset%20Management--N00006561,Bluestem Asset Management,N00006561
Bluewater%20International--N00001758,Bluewater International,N00001758
Bluewater%20International--N00033085,Bluewater International,N00033085
Bluewater%20Partners--N00035431,Bluewater Partners,N00035431
Bluff%20Point%20Assoc--N00001758,Bluff Point Assoc,N00001758
Bml%20Realty--N00031777,Bml Realty,N00031777
Bob%20Ciasulli%20Auto%20Group--N00000751,Bob Ciasulli Auto Group,N00000751
Bodley%20Group--N00041620,Bodley Group,N00041620
Boeing%20Co--N00001813,Boeing Co,N00001813
Boeing%20Co--N00003028,Boeing Co,N00003028
Boeing%20Co--N00003473,Boeing Co,N00003473
Boeing%20Co--N00003813,Boeing Co,N00003813
Boeing%20Co--N00005559,Boeing Co,N00005559
Boeing%20Co--N00005582,Boeing Co,N00005582
Boeing%20Co--N00005736,Boeing Co,N00005736
Boeing%20Co--N00006052,Boeing Co,N00006052
Boeing%20Co--N00006263,Boeing Co,N00006263
Boeing%20Co--N00007248,Boeing Co,N00007248
Boeing%20Co--N00007836,Boeing Co,N00007836
Boeing%20Co--N00008122,Boeing Co,N00008122
Boeing%20Co--N00009660,Boeing Co,N00009660
Boeing%20Co--N00009724,Boeing Co,N00009724
Boeing%20Co--N00009918,Boeing Co,N00009918
Boeing%20Co--N00009975,Boeing Co,N00009975
Boeing%20Co--N00025095,Boeing Co,N00025095
Boeing%20Co--N00025482,Boeing Co,N00025482
Boeing%20Co--N00026041,Boeing Co,N00026041
Boeing%20Co--N00026914,Boeing Co,N00026914
Boeing%20Co--N00028133,Boeing Co,N00028133
Boeing%20Co--N00029513,Boeing Co,N00029513
Boeing%20Co--N00029891,Boeing Co,N00029891
Boeing%20Co--N00030026,Boeing Co,N00030026
Boeing%20Co--N00030581,Boeing Co,N00030581
Boeing%20Co--N00030693,Boeing Co,N00030693
Boeing%20Co--N00030910,Boeing Co,N00030910
Boeing%20Co--N00031559,Boeing Co,N00031559
Boeing%20Co--N00031857,Boeing Co,N00031857
Boeing%20Co--N00031958,Boeing Co,N00031958
Boeing%20Co--N00033085,Boeing Co,N00033085
Boeing%20Co--N00033539,Boeing Co,N00033539
Boeing%20Co--N00033932,Boeing Co,N00033932
Boeing%20Co--N00033982,Boeing Co,N00033982
Boeing%20Co--N00034453,Boeing Co,N00034453
Boeing%20Co--N00035523,Boeing Co,N00035523
Boeing%20Co--N00036149,Boeing Co,N00036149
Boeing%20Co--N00036275,Boeing Co,N00036275
Boeing%20Co--N00036403,Boeing Co,N00036403
Boeing%20Co--N00037003,Boeing Co,N00037003
Boeing%20Co--N00037185,Boeing Co,N00037185
Boeing%20Co--N00038858,Boeing Co,N00038858
Boeing%20Co--N00039293,Boeing Co,N00039293
Boeing%20Co--N00041606,Boeing Co,N00041606
Boeing%20Co--N00042706,Boeing Co,N00042706
Boeing%20Co--N00042894,Boeing Co,N00042894
Boich%20Companies--N00040733,Boich Companies,N00040733
Boilermakers%20Union--N00027533,Boilermakers Union,N00027533
Boilermakers%20Union--N00030709,Boilermakers Union,N00030709
Bonanza%20Oil--N00033839,Bonanza Oil,N00033839
Boord%20&%20Assoc--N00029574,Boord & Assoc,N00029574
Border%20Health--N00005818,Border Health,N00005818
Border%20Health--N00038809,Border Health,N00038809
Border%20Health--N00042237,Border Health,N00042237
Borland%20Groover%20Clinic--N00042403,Borland Groover Clinic,N00042403
"Bose,%20McKinney%20&%20Evans--N00041956","Bose, McKinney & Evans",N00041956
Boston%20Sword%20&%20Tuna--N00013855,Boston Sword & Tuna,N00013855
Boston%20University--N00000270,Boston University,N00000270
Boston%20University--N00029139,Boston University,N00029139
Boston%20University--N00033492,Boston University,N00033492
Bowen%20Engineering--N00041731,Bowen Engineering,N00041731
Boyne%20Resorts--N00039533,Boyne Resorts,N00039533
BPC%20Corp--N00041599,BPC Corp,N00041599
Bracken%20Resources--N00026148,Bracken Resources,N00026148
Brady%20Campaign%20to%20Prevent%20Gun%20Violence--N00034547,Brady Campaign to Prevent Gun Violence,N00034547
Brain%20&%20Spine%20Center--N00037442,Brain & Spine Center,N00037442
Brannon%20Ventures%20LLC--N00026148,Brannon Ventures LLC,N00026148
Brasfield%20&%20Gorrie--N00035691,Brasfield & Gorrie,N00035691
Bravia%20Capital%20Partners--N00001171,Bravia Capital Partners,N00001171
Breakthru%20Beverage%20Group--N00002942,Breakthru Beverage Group,N00002942
Breakthru%20Beverage%20Group--N00030949,Breakthru Beverage Group,N00030949
Breakthru%20Beverage%20Group--N00039122,Breakthru Beverage Group,N00039122
Brett/Robinson%20Inc--N00035380,Brett/Robinson Inc,N00035380
Briar%20Hill%20Management--N00042458,Briar Hill Management,N00042458
Bricklayers%20Union--N00026961,Bricklayers Union,N00026961
Bricklayers%20Union--N00027060,Bricklayers Union,N00027060
Bricklayers%20Union--N00030490,Bricklayers Union,N00030490
Bricklayers%20Union--N00030709,Bricklayers Union,N00030709
Bridgewater%20Assoc--N00029441,Bridgewater Assoc,N00029441
Bristol-Myers%20Squibb--N00000286,Bristol-Myers Squibb,N00000286
Bristol-Myers%20Squibb--N00005285,Bristol-Myers Squibb,N00005285
Bristol-Myers%20Squibb--N00037034,Bristol-Myers Squibb,N00037034
Brookfield%20Asset%20Management--N00007727,Brookfield Asset Management,N00007727
Brookfield%20Asset%20Management--N00030622,Brookfield Asset Management,N00030622
Brookhill%20Corp--N00006701,Brookhill Corp,N00006701
Brown-Forman%20Corp--N00028073,Brown-Forman Corp,N00028073
Brown%20&%20Brown%20Insurance--N00027658,Brown & Brown Insurance,N00027658
Brown%20Brothers%20Harriman%20&%20Co--N00035431,Brown Brothers Harriman & Co,N00035431
Brownells%20Inc--N00025237,Brownells Inc,N00025237
"Brownstein,%20Hyatt%20et%20al--N00001093","Brownstein, Hyatt et al",N00001093
"Brownstein,%20Hyatt%20et%20al--N00003288","Brownstein, Hyatt et al",N00003288
"Brownstein,%20Hyatt%20et%20al--N00005883","Brownstein, Hyatt et al",N00005883
"Brownstein,%20Hyatt%20et%20al--N00006134","Brownstein, Hyatt et al",N00006134
"Brownstein,%20Hyatt%20et%20al--N00007690","Brownstein, Hyatt et al",N00007690
"Brownstein,%20Hyatt%20et%20al--N00027510","Brownstein, Hyatt et al",N00027510
"Brownstein,%20Hyatt%20et%20al--N00033638","Brownstein, Hyatt et al",N00033638
"Brownstein,%20Hyatt%20et%20al--N00040876","Brownstein, Hyatt et al",N00040876
"Brownstein,%20Hyatt%20et%20al--N00041080","Brownstein, Hyatt et al",N00041080
Bruin%20Biometrics--N00033631,Bruin Biometrics,N00033631
Brunswick%20Corp--N00036409,Brunswick Corp,N00036409
"Buchanan,%20Ingersoll%20&%20Rooney--N00037019","Buchanan, Ingersoll & Rooney",N00037019
"Buchanan,%20Ingersoll%20&%20Rooney--N00041870","Buchanan, Ingersoll & Rooney",N00041870
Bucher%20Medical%20Services--N00027860,Bucher Medical Services,N00027860
Budd%20Group--N00039551,Budd Group,N00039551
Buffalo%20Niagara%20Medical%20Campus--N00044575,Buffalo Niagara Medical Campus,N00044575
Buffalo%20Niagara%20Retina--N00033281,Buffalo Niagara Retina,N00033281
Builders%20Supply%20Co--N00026823,Builders Supply Co,N00026823
Builders%20Supply%20Co--N00039106,Builders Supply Co,N00039106
Building%20Leadership%20&%20Inspiring%20New%20Enterprise--N00030768,Building Leadership & Inspiring New Enterprise,N00030768
Building%20Leadership%20&%20Inspiring%20New%20Enterprise--N00033410,Building Leadership & Inspiring New Enterprise,N00033410
Bukaty%20Companies--N00037034,Bukaty Companies,N00037034
Burk%20Royalty--N00006052,Burk Royalty,N00006052
Burns%20&%20McDonnell--N00005285,Burns & McDonnell,N00005285
Burns%20&%20McDonnell--N00029835,Burns & McDonnell,N00029835
Burns%20&%20McDonnell--N00037034,Burns & McDonnell,N00037034
Burrtec%20Waste%20Industries--N00034224,Burrtec Waste Industries,N00034224
Burton%20Snowboards--N00009918,Burton Snowboards,N00009918
Bushala%20Brothers--N00042649,Bushala Brothers,N00042649
Business%20Finance%20Capital--N00030600,Business Finance Capital,N00030600
Butler%20Amusements--N00007479,Butler Amusements,N00007479
BWX%20Technologies--N00001813,BWX Technologies,N00001813
BWX%20Technologies--N00042296,BWX Technologies,N00042296
C-Note%20Management--N00041134,C-Note Management,N00041134
C-Town%20Supermarket--N00034549,C-Town Supermarket,N00034549
C&R%20Molding--N00044298,C&R Molding,N00044298
Cadian%20LLC--N00032546,Cadian LLC,N00032546
Caesars%20Entertainment--N00037247,Caesars Entertainment,N00037247
Cajun%20Industries--N00039106,Cajun Industries,N00039106
"Calfee,%20Halter%20&%20Griswold--N00035774","Calfee, Halter & Griswold",N00035774
California%20Dairies%20Inc--N00005285,California Dairies Inc,N00005285
California%20Dairies%20Inc--N00026041,California Dairies Inc,N00026041
California%20Dairies%20Inc--N00026341,California Dairies Inc,N00026341
California%20Institute%20of%20Technology--N00029139,California Institute of Technology,N00029139
California%20Rice%20Industry%20Assn--N00030856,California Rice Industry Assn,N00030856
Camac%20International--N00005818,Camac International,N00005818
Camden%20Property%20Trust--N00031545,Camden Property Trust,N00031545
Campos%20Brothers%20Farms--N00026341,Campos Brothers Farms,N00026341
Cane%20Investments--N00042811,Cane Investments,N00042811
Capgemini%20LLC--N00031777,Capgemini LLC,N00031777
Capital%20Funding%20Group--N00025482,Capital Funding Group,N00025482
Capital%20Group--N00000153,Capital Group,N00000153
Capital%20Group--N00004572,Capital Group,N00004572
Capital%20Group--N00024790,Capital Group,N00024790
Capital%20Group--N00031782,Capital Group,N00031782
Capital%20Group--N00033640,Capital Group,N00033640
Capital%20Group--N00035278,Capital Group,N00035278
Capital%20Group--N00035544,Capital Group,N00035544
Capital%20Group--N00035792,Capital Group,N00035792
Capital%20Group%20Companies--N00000286,Capital Group Companies,N00000286
Capital%20Group%20Companies--N00003389,Capital Group Companies,N00003389
Capital%20Group%20Companies--N00004572,Capital Group Companies,N00004572
Capital%20Group%20Companies--N00006897,Capital Group Companies,N00006897
Capital%20Group%20Companies--N00030788,Capital Group Companies,N00030788
Capital%20Group%20Companies--N00031782,Capital Group Companies,N00031782
Capital%20Group%20Companies--N00033495,Capital Group Companies,N00033495
Capital%20Group%20Companies--N00035187,Capital Group Companies,N00035187
Capital%20Group%20Companies--N00035278,Capital Group Companies,N00035278
Capital%20Group%20Companies--N00035492,Capital Group Companies,N00035492
Capital%20Group%20Companies--N00035792,Capital Group Companies,N00035792
Capital%20Group%20Companies--N00038734,Capital Group Companies,N00038734
Capital%20Group%20Companies--N00040597,Capital Group Companies,N00040597
Capital%20One%20Financial--N00006897,Capital One Financial,N00006897
Capital%20One%20Financial--N00007021,Capital One Financial,N00007021
Capital%20One%20Financial--N00030184,Capital One Financial,N00030184
Capital%20One%20Financial--N00031557,Capital One Financial,N00031557
Capital%20One%20Financial--N00039327,Capital One Financial,N00039327
Capital%20One%20Financial--N00041418,Capital One Financial,N00041418
Capital%20One%20Financial--N00042282,Capital One Financial,N00042282
Capital%20Partners%20Management--N00038285,Capital Partners Management,N00038285
Capital%20World%20Investors--N00031782,Capital World Investors,N00031782
Capitol%20Counsel--N00007724,Capitol Counsel,N00007724
Capitol%20Counsel--N00026710,Capitol Counsel,N00026710
Capitol%20Counsel--N00032838,Capitol Counsel,N00032838
Capstan%20Corp--N00041511,Capstan Corp,N00041511
Cardin%20Forest%20Products--N00030957,Cardin Forest Products,N00030957
Cardinal%20Health--N00002577,Cardinal Health,N00002577
Cardinal%20Health--N00031128,Cardinal Health,N00031128
Cardinal%20Health--N00033495,Cardinal Health,N00033495
Cardon%20&%20Assoc--N00041731,Cardon & Assoc,N00041731
"Carella,%20Byrne%20et%20al--N00000699","Carella, Byrne et al",N00000699
Caribbean%20Cage--N00002408,Caribbean Cage,N00002408
Carlisle%20Companies--N00025445,Carlisle Companies,N00025445
Carlisle%20Insurance--N00041882,Carlisle Insurance,N00041882
Carlyle%20Group--N00001024,Carlyle Group,N00001024
Carnegie%20Mellon%20University--N00041870,Carnegie Mellon University,N00041870
Carnival%20Corp--N00003280,Carnival Corp,N00003280
Carnival%20Corp--N00006789,Carnival Corp,N00006789
Carnival%20Corp--N00007836,Carnival Corp,N00007836
Carnival%20Corp--N00013323,Carnival Corp,N00013323
Carnival%20Corp--N00029891,Carnival Corp,N00029891
Carnival%20Corp--N00033085,Carnival Corp,N00033085
Carnival%20Corp--N00035000,Carnival Corp,N00035000
Carolina%20Made--N00044335,Carolina Made,N00044335
Carolina%20Urology%20Partners--N00033399,Carolina Urology Partners,N00033399
Carpenters%20&%20Joiners%20Union--N00000179,Carpenters & Joiners Union,N00000179
Carpenters%20&%20Joiners%20Union--N00004961,Carpenters & Joiners Union,N00004961
Carpenters%20&%20Joiners%20Union--N00009816,Carpenters & Joiners Union,N00009816
Carpenters%20&%20Joiners%20Union--N00013855,Carpenters & Joiners Union,N00013855
Carpenters%20&%20Joiners%20Union--N00026926,Carpenters & Joiners Union,N00026926
Carpenters%20&%20Joiners%20Union--N00029416,Carpenters & Joiners Union,N00029416
Carpenters%20&%20Joiners%20Union--N00030191,Carpenters & Joiners Union,N00030191
Carpenters%20&%20Joiners%20Union--N00030856,Carpenters & Joiners Union,N00030856
Carpenters%20&%20Joiners%20Union--N00031681,Carpenters & Joiners Union,N00031681
Carpenters%20&%20Joiners%20Union--N00034224,Carpenters & Joiners Union,N00034224
Carpenters%20&%20Joiners%20Union--N00036403,Carpenters & Joiners Union,N00036403
Carpenters%20&%20Joiners%20Union--N00037161,Carpenters & Joiners Union,N00037161
Carpenters%20&%20Joiners%20Union--N00038450,Carpenters & Joiners Union,N00038450
Carpenters%20&%20Joiners%20Union--N00040667,Carpenters & Joiners Union,N00040667
Carpenters%20&%20Joiners%20Union--N00041594,Carpenters & Joiners Union,N00041594
Carpenters%20&%20Joiners%20Union--N00042161,Carpenters & Joiners Union,N00042161
Carpenters%20&%20Joiners%20Union--N00043421,Carpenters & Joiners Union,N00043421
Carroll%20Companies--N00039551,Carroll Companies,N00039551
Carter%20Baldwin--N00027623,Carter Baldwin,N00027623
Case%20&%20Assoc%20Properties--N00033410,Case & Assoc Properties,N00033410
Cash%20Express%20LLC--N00041599,Cash Express LLC,N00041599
Cashflow%20Technologies--N00039533,Cashflow Technologies,N00039533
Cason%20Timber%20&%20Cattle%20Co--N00039106,Cason Timber & Cattle Co,N00039106
Cassell%20Global%20Investments%20LLC--N00039122,Cassell Global Investments LLC,N00039122
Castle%20Harlan%20Inc--N00035504,Castle Harlan Inc,N00035504
Cate%20School--N00037015,Cate School,N00037015
Caterpillar%20Inc--N00003132,Caterpillar Inc,N00003132
Caterpillar%20Inc--N00004961,Caterpillar Inc,N00004961
Caterpillar%20Inc--N00026914,Caterpillar Inc,N00026914
Caterpillar%20Inc--N00030768,Caterpillar Inc,N00030768
Cato%20Institute--N00031938,Cato Institute,N00031938
Caymus%20Vineyards--N00039122,Caymus Vineyards,N00039122
Cboe%20Global%20Markets--N00042619,Cboe Global Markets,N00042619
CBRE%20Group--N00033030,CBRE Group,N00033030
CC%20Industries--N00034580,CC Industries,N00034580
CC1%20Companies--N00026106,CC1 Companies,N00026106
CDL%20Nuclear%20Technologies--N00031647,CDL Nuclear Technologies,N00031647
Cedar%20Hill%20Capital%20Partners--N00035440,Cedar Hill Capital Partners,N00035440
Celtic%20Property%20Management--N00041750,Celtic Property Management,N00041750
CEMEX%20SA%20de%20CV--N00034224,CEMEX SA de CV,N00034224
Cen-Cal%20Fire--N00006863,Cen-Cal Fire,N00006863
Cenergistic%20Inc--N00035972,Cenergistic Inc,N00035972
Centene%20Corp--N00006460,Centene Corp,N00006460
Centene%20Corp--N00031685,Centene Corp,N00031685
Centene%20Corp--N00031877,Centene Corp,N00031877
Centene%20Corp--N00035516,Centene Corp,N00035516
Centene%20Corp--N00040888,Centene Corp,N00040888
Centene%20Corp--N00041104,Centene Corp,N00041104
Centennial%20Management--N00040559,Centennial Management,N00040559
Centerbridge%20Partners--N00029562,Centerbridge Partners,N00029562
Centerbridge%20Partners--N00030608,Centerbridge Partners,N00030608
Centerview%20Partners--N00031820,Centerview Partners,N00031820
Centerview%20Partners--N00035267,Centerview Partners,N00035267
Centerview%20Partners--N00041588,Centerview Partners,N00041588
Central%20Distributors--N00003132,Central Distributors,N00003132
Central%20Management--N00039106,Central Management,N00039106
Century%2021%20Department%20Stores--N00000362,Century 21 Department Stores,N00000362
Century%2021%20Department%20Stores--N00001003,Century 21 Department Stores,N00001003
Cepia--N00041620,Cepia,N00041620
Cequel%20III--N00035282,Cequel III,N00035282
Cerberus%20Capital%20Management--N00005818,Cerberus Capital Management,N00005818
Cerberus%20Capital%20Management--N00026460,Cerberus Capital Management,N00026460
Cerberus%20Capital%20Management--N00028152,Cerberus Capital Management,N00028152
Cerberus%20Capital%20Management--N00033177,Cerberus Capital Management,N00033177
Cerberus%20Capital%20Management--N00034044,Cerberus Capital Management,N00034044
Certain%20Software%20Inc--N00001971,Certain Software Inc,N00001971
Cervin%20Ventures--N00026427,Cervin Ventures,N00026427
CGCN%20Group--N00028152,CGCN Group,N00028152
CGCN%20Group--N00033399,CGCN Group,N00033399
CGCN%20Group--N00035509,CGCN Group,N00035509
CGCN%20Group--N00041690,CGCN Group,N00041690
Chamber%20of%20Digital%20Commerce--N00005285,Chamber of Digital Commerce,N00005285
Chamber%20of%20Digital%20Commerce--N00009888,Chamber of Digital Commerce,N00009888
Chamber%20of%20Digital%20Commerce--N00025292,Chamber of Digital Commerce,N00025292
Chamber%20of%20Digital%20Commerce--N00040007,Chamber of Digital Commerce,N00040007
Champoeg%20Wine%20Cellars--N00004118,Champoeg Wine Cellars,N00004118
Chandi%20Group%20Usa--N00007021,Chandi Group Usa,N00007021
Chandler%20Management--N00031938,Chandler Management,N00031938
Chappelle%20Development%20Co--N00033281,Chappelle Development Co,N00033281
Charles%20A%20Klein%20&%20Sons--N00033054,Charles A Klein & Sons,N00033054
Charles%20Blalock%20&%20Sons--N00028463,Charles Blalock & Sons,N00028463
Charles%20Ingram%20Lumber--N00033832,Charles Ingram Lumber,N00033832
Charles%20Schwab%20Corp--N00001758,Charles Schwab Corp,N00001758
Charles%20Schwab%20Corp--N00030026,Charles Schwab Corp,N00030026
Charles%20Schwab%20Corp--N00031005,Charles Schwab Corp,N00031005
Charles%20Schwab%20Corp--N00031233,Charles Schwab Corp,N00031233
Charles%20Schwab%20Corp--N00033106,Charles Schwab Corp,N00033106
Charles%20Schwab%20Corp--N00035934,Charles Schwab Corp,N00035934
Charles%20Schwab%20Corp--N00037269,Charles Schwab Corp,N00037269
Charles%20Schwab%20Corp--N00041620,Charles Schwab Corp,N00041620
Charles%20Schwab%20Corp--N00043379,Charles Schwab Corp,N00043379
Charlesbank%20Capital%20Partners--N00035431,Charlesbank Capital Partners,N00035431
Charlotte%20Pipe%20&%20Foundry--N00044335,Charlotte Pipe & Foundry,N00044335
Charter%20Communications--N00004961,Charter Communications,N00004961
Charter%20Communications--N00005195,Charter Communications,N00005195
Charter%20Communications--N00026314,Charter Communications,N00026314
Charter%20Communications--N00027848,Charter Communications,N00027848
Charter%20Communications--N00030676,Charter Communications,N00030676
Charter%20Communications--N00030752,Charter Communications,N00030752
Charter%20Communications--N00030829,Charter Communications,N00030829
Charter%20Communications--N00033054,Charter Communications,N00033054
